barangay,location,precinct_id,registered_voters,actual_voters,turnout,contest_type,contest_name,candidate_name,votes,percentage
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,85 KAMANGGAGAWA,18,1.14
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,86 BFF,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,87 BUNYOG,3,0.19
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,88 AGRI,8,0.5
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,89 SENIOR CITIZENS,10,0.63
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,90 4K,1,0.06
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,91 PBP,3,0.19
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,92 ONE COOP,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,93 CIBAC,7,0.44
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,94 BH - BAGONG HENERASYON,11,0.69
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,95 1AGILA,5,0.32
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,96 EDUAKSYON,9,0.57
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,97 ANG TINIG NG SENIORS,2,0.13
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,98 BG PARTY-LIST,1,0.06
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,99 PINOY AKO,6,0.38
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,100 H.E.L.P. PILIPINAS,1,0.06
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,101 HEALTH WORKERS,1,0.06
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,102 PEOPLE'S CHAMP,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,103 AA-KASOSYO PARTY,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,104 SOLID NORTH PARTY,315,19.87
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,105 ABAMIN,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,106 TRABAHO,2,0.13
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,107 ANGKASANGGA,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,108 TODA AKSYON,3,0.19
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,109 TURISMO,1,0.06
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,110 ABONO,76,4.79
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,111 ASAP NA,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,112 LINGAP,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,113 UNITED FRONTLINERS,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,114 KASAMBAHAY,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,115 TUTOK TO WIN,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,116 AKO OFW,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,117 AGAP,2,0.13
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,118 1TAHANAN,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,119 COOP-NATCCO,2,0.13
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,120 KABAYAN,11,0.69
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,121 1MUNTI,3,0.19
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,122 PINOY WORKERS,60,3.79
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,123 API PARTY,68,4.29
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,124 AKO BISAYA,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,125 KAMALAYAN,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,126 AKO TANOD,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,127 PROBINSYANO AKO,5,0.32
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,128 KABABAIHAN,1,0.06
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,129 RAM,1,0.06
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,130 ALONA,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,131 AKO BICOL,4,0.25
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,132 GP (GALING SA PUSO),0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,133 KAUNLAD PINOY,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,134 ABP,5,0.32
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,135 CWS,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,136 LPGMA,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,137 A TEACHER,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,138 SWERTE,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,139 GABAY,1,0.06
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,140 MALASAKIT@BAYANIHAN,4,0.25
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,141 AKAY NI SOL,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,142 LUNAS,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,143 DIWA,1,0.06
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,144 PINUNO,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,145 PAMILYA MUNA,1,0.06
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,146 BAGONG PILIPINAS,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,147 HUGPONG FEDERAL,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,148 TUPAD,10,0.63
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,149 LAANG KAWAL,1,0.06
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,150 PAMILYA KO,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,151 BBM,2,0.13
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,152 HEAL PH,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,153 ABANG LINGKOD,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,154 MAGSASAKA,6,0.38
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,155 MAHARLIKA,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,National,PARTY LIST of PHILIPPINES,156 USWAG ILONGGO,0,0.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, HOUSE OF REPRESENTATIVES of PANGASINAN - THIRD LEGDIST","1. ABSOLOR, GEORGE (IND)",22,1.19
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, HOUSE OF REPRESENTATIVES of PANGASINAN - THIRD LEGDIST","2. ARENAS, RACHEL BABY (LAKAS)",1714,92.8
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, HOUSE OF REPRESENTATIVES of PANGASINAN - THIRD LEGDIST","3. TULAGAN, GENER (IND)",111,6.01
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,PROVINCIAL GOVERNOR of PANGASINAN,"1. ESPINO, AMADO III (API)",1139,60.11
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,PROVINCIAL GOVERNOR of PANGASINAN,"2. GUICO, RAMON III (NP)",756,39.89
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,PROVINCIAL VICE-GOVERNOR of PANGASINAN,"1. LAMBINO, MARK (LAKAS)",1239,74.33
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,PROVINCIAL VICE-GOVERNOR of PANGASINAN,"2. NACAR, NOEL (API)",428,25.67
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","1. BANIQUED, DRA. SHIELA (NP)",1256,38.62
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","2. BAUZON, JOSEPH ARMAN (API)",266,8.18
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","3. GONZALES, EDUARDO (IND)",66,2.03
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","4. TULAGAN, GENEROSO JR. (NPC)",405,12.45
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLALAWIGAN of PANGASINAN - THIRD PROVDIST","5. VENTANILLA, VICI (NP)",1259,38.71
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,MAYOR of PANGASINAN - CITY OF SAN CARLOS,"1. RESUELLO, AYOY (NP)",1105,57.34
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,MAYOR of PANGASINAN - CITY OF SAN CARLOS,"2. SORIANO, LESTER (NPC)",822,42.66
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,VICE-MAYOR of PANGASINAN - CITY OF SAN CARLOS,"1. LOMBOY, JONATHAN (NPC)",783,40.93
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,VICE-MAYOR of PANGASINAN - CITY OF SAN CARLOS,"2. RESUELLO, BOGS (NP)",1130,59.07
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","1. ABON, LITO (IND)",105,0.68
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","2. BANAAG, JUN (NP)",888,5.75
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","3. BANAAG, OSENG (NPC)",411,2.66
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","4. BANIQUED, SAM (NP)",990,6.42
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","5. BOGUIREN, LANING (NP)",430,2.79
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","6. CALUGAY, GEORGE (NP)",731,4.74
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","7. CANCINO, CHRISTIAN (NP)",830,5.38
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","8. CANO, KUYA NICK (NPC)",939,6.09
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","9. FERMIN, BIDO (NP)",901,5.84
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","10. FRIAS, CAREN JOYCE (NP)",880,5.7
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","11. GARCIA, MANOY (NP)",938,6.08
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","12. MAGALONG, PASTOR CESAR (NPC)",387,2.51
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","13. MARTINEZ, ATTY CHERRY (NPC)",641,4.15
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","14. MILLORA, WINSTON (NP)",915,5.93
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","15. PAMINTUAN, KUYA ROBERT (NPC)",434,2.81
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","16. RESUELLO, CARMINA (NP)",957,6.2
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","17. REYES, LOUIE (IND)",77,0.5
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","18. SANTOS, DOC ELLEN (NPC)",772,5.0
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","19. SISON, MACASI (NPC)",480,3.11
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","20. SORIANO, LANCE (NPC)",874,5.66
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","21. TULAGAN, WACKY (NPC)",613,3.97
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","22. VALDEZ, RHEIN (NPC)",453,2.94
bolosan,"REGION I, PANGASINAN, CITY OF SAN CARLOS, BOLOSAN",55320056,599,548,91.49,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","23. VINLUAN, ATE MITCH (IND)",785,5.09
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"1. ABALOS, BENHUR (PFP)",1261,4.92
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"2. ADONIS, JEROME (MKBYN)",36,0.14
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"3. AMAD, WILSON (IND)",50,0.2
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"4. ANDAMO, NARS ALYN (MKBYN)",38,0.15
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"5. AQUINO, BAM (KNP)",1495,5.83
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"6. ARAMBULO, RONNEL (MKBYN)",241,0.94
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"7. ARELLANO, ERNESTO (KTPNAN)",54,0.21
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"8. BALLON, ROBERTO (IND)",161,0.63
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"9. BINAY, ABBY (NPC)",925,3.61
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"10. BONDOC, JIMMY (PDPLBN)",218,0.85
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"11. BONG REVILLA,RAMON, JR.(LAKAS)",866,3.38
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"12. BOSITA, COLONEL (IND)",647,2.52
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"13. BROSAS, ARLENE (MKBYN)",234,0.91
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"14. CABONEGRO, ROY (DPP)",23,0.09
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"15. CAPUYAN, ALLEN (PPP)",46,0.18
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"16. CASIÑO, TEDDY (MKBYN)",247,0.96
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"17. CASTRO, TEACHER FRANCE (MKBYN)",208,0.81
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"18. CAYETANO, PIA (NP)",1123,4.38
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"19. D'ANGELO, DAVID (BUNYOG)",40,0.16
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"20. DE ALBAN,ATTORNEY ANGELO (IND)",161,0.63
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"21. DE GUZMAN, KA LEODY (PLM)",251,0.98
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"22. DELA ROSA, BATO (PDPLBN)",718,2.8
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"23. DORINGO, NANAY MIMI (MKBYN)",54,0.21
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"24. ESCOBAL, ARNEL (PM)",48,0.19
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"25. ESPIRITU, LUKE (PLM)",441,1.72
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"26. FLORANDA, MODY PISTON (MKBYN)",31,0.12
turac,"REGION I, PANGASINAN, CITY OF SAN CARLOS, TURAC",55320172,919,772,84.0,National,SENATOR of PHILIPPINES,"27. GAMBOA, MARC LOUIE (IND)",47,0.18
